Class,Type,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
com.pinecone.framework.unit.ConcurrentReferenceHashMap,class,238 -> 256,32ca42d624249ad30973bdb88c906ad8cb3ab1f0 -> eb42a9ed2c1470b39ea729ac2ef4cf62fb06363d,"['https://github.com/DragonKingpin/Hydra/commit/eeadb0977c69e9f983a0cf30d4ee1e546c338632', 'https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/5c56eed3554453216a441aaf5a8d2892e049abcc', 'https://github.com/DragonKingpin/Hydra/commit/88aa56b11011701c6dc78142507cbc8d792bed02', 'https://github.com/DragonKingpin/Hydra/commit/abdae599343edac2fb7c19f43dccce0fd2f18f42', 'https://github.com/DragonKingpin/Hydra/commit/c6f50449a63ffd6c610bd58f236c54b5effe098d', 'https://github.com/DragonKingpin/Hydra/commit/7d037c92b83855edc54a97e949d20ec657aecfe1', 'https://github.com/DragonKingpin/Hydra/commit/b07811a0da7120f47c96a2ed31e88ae0eb645db2', 'https://github.com/DragonKingpin/Hydra/commit/b9eb892c3ff10002437ac5848843745cd22b231d', 'https://github.com/DragonKingpin/Hydra/commit/32ca42d624249ad30973bdb88c906ad8cb3ab1f0', 'https://github.com/DragonKingpin/Hydra/commit/eb42a9ed2c1470b39ea729ac2ef4cf62fb06363d', 'https://github.com/DragonKingpin/Hydra/commit/0ee426716d633f40b3cfca8670ba5d0fcfb3726e']",0,0,0,81,15.0,14.0,9.0,9.0,459.0,459.0,614.0,614.0,0.0,0.0,25.0,25.0,54.0,54.0,calculateShift[  ] getHash[ hashCode():1 ] purgeUnreferencedEntries[ restructureIfNecessary():1 ] entrySet[  ] containsKey[ getKey():1 get():1 nullSafeEquals():1 getReference():1 ] replace[ doTask():2 ] clear[ clear():1 ] getLoadFactor[  ] ConcurrentReferenceHashMap[ isTrue():3 calculateShift():1 notNull():1 newInstance():1 ] getSegmentsSize[  ] getSegment[  ] put[ doTask():1 put():1 ] remove[ doTask():2 ] getSegmentForHash[  ] createReferenceManager[  ] size[ getCount():1 ] get[ getValue():1 get():1 getReference():1 ] doTask[ getHash():1 doTask():1 getSegmentForHash():1 ] getReference[ getHash():1 getReference():1 getSegmentForHash():1 ] putIfAbsent[ put():1 ] ,"Pinecones/Pinecone/src/main/java/com/pinecone/framework/unit/ConcurrentReferenceHashMap.java: [Add Parameter Annotation(220), Add Method Annotation(102), Extract Method(78), Rename Variable(28), Rename Parameter(28), Add Attribute Annotation(27), Inline Method(16), Extract Variable(10), Change Parameter Type(8), Remove Parameter Modifier(8), Remove Variable Modifier(8), Change Variable Type(8), Merge Conditional(5), Add Attribute Modifier(4), Parameterize Variable(4), Replace Anonymous With Lambda(4), Localize Parameter(4), Replace Attribute With Variable(4), Change Type Declaration Kind(2), Change Attribute Type(2), Remove Attribute Modifier(2)]"
com.pinecone.hydra.umc.msg.ArchUMCTransmit,class,146 -> 147,97d6540cf6a241ac3422ea1f2722cb6685f35468 -> 3dac7bf879091d2c203dae686dc9420e66bd5662,"['https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/97d6540cf6a241ac3422ea1f2722cb6685f35468', 'https://github.com/DragonKingpin/Hydra/commit/3dac7bf879091d2c203dae686dc9420e66bd5662', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff', 'https://github.com/DragonKingpin/Hydra/commit/56b88b00fa7aafe140cbee2adbb019896a821e8e', 'https://github.com/DragonKingpin/Hydra/commit/32ca42d624249ad30973bdb88c906ad8cb3ab1f0', 'https://github.com/DragonKingpin/Hydra/commit/e878674e093619f3787f5ff0030ef5ae41b54347']",0,0,0,79,10.0,9.0,2.0,2.0,66.0,55.0,85.0,82.0,1.0,1.0,25.0,23.0,21.0,20.0,sendPutMsg[ setMethod():1 sendPutMsg():1 applyExHead():1 sendMsgHead():1 setStatus():1 ] onlySendPostBody[ sendPostMsgContent():4 read():2 flush():2 getMessageSource():1 readAllBytes():1 available():1 getOutputStream():1 ] sendPostMsg[ onlySendPostBody():2 setBodyLength():2 sendPostMsgHead():2 sendPostMsg():1 available():1 setStatus():1 ] ArchUMCTransmit[  ] sendPostMsgHead[ setMethod():1 applyExHead():1 sendMsgHead():1 ] sendPostMsgContent[ write():1 ] sendMsg[ onlySendPostBody():2 sendMsgHead():2 getMethod():2 getBody():1 getHead():1 setSignature():1 ] ,Pinecones/Hydra/src/main/java/com/pinecone/hydra/umc/msg/ArchUMCTransmit.java: [Extract Method(10)]
com.pinecone.framework.util.Bytes,class,149 -> 177,15351fbc42b791367c420d1e9daf25639bdf7653 -> 301d10f55f881dc10bbff149503a73b6010dc6ff,"['https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/15351fbc42b791367c420d1e9daf25639bdf7653', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b', 'https://github.com/DragonKingpin/Hydra/commit/0ee426716d633f40b3cfca8670ba5d0fcfb3726e']",0,0,0,4,2.0,2.0,1.0,1.0,210.0,190.0,74.0,62.0,0.0,0.0,12.0,12.0,25.0,20.0,bytesToInt16BE[  ] float32ToBytesLE[ floatToIntBits():1 int32ToBytesLE():1 ] float64ToBytesLE[ int64ToBytesLE():1 doubleToLongBits():1 ] int32ToBytesBE[  ] int64ToBytesBE[  ] bytesToFloat32BE[ bytesToInt32BE():1 intBitsToFloat():1 ] bytesToFloat64BE[ bytesToInt64BE():1 longBitsToDouble():1 ] bytesToInt64BE[  ] int32ToBytesLE[  ] bytesToInt32BE[  ] int16ToBytesLE[  ] bytesToFloat64LE[ bytesToInt64LE():1 longBitsToDouble():1 ] int64ToBytesLE[  ] bytesToInt32LE[  ] bytesToFloat32LE[ intBitsToFloat():1 bytesToInt32LE():1 ] int16ToBytesBE[  ] bytesToInt64LE[  ] float32ToBytesBE[ floatToIntBits():1 int32ToBytesBE():1 ] float64ToBytesBE[ int64ToBytesBE():1 doubleToLongBits():1 ] bytesToInt16LE[  ] ,"Pinecones/Pinecone/src/main/java/com/pinecone/framework/util/Bytes.java: [Change Method Access Modifier(1), Add Method Modifier(1), Move Method(1)]"
com.pinecone.hydra.service.ibatis.ServicePathCacheMapper,interface,156 -> 177,01642b39fae29da62530ab0c2bbee990ce20badb -> 301d10f55f881dc10bbff149503a73b6010dc6ff,"['https://github.com/DragonKingpin/Hydra/commit/5b6ee9347ebca63cff1b2c98f659fb5e410c8749', 'https://github.com/DragonKingpin/Hydra/commit/01642b39fae29da62530ab0c2bbee990ce20badb', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b']",0,0,0,4,9.0,8.0,1.0,1.0,28.0,6.0,16.0,6.0,0.0,0.0,2.0,0.0,9.0,4.0,getPath[  ] insert[  ] getNode[  ] remove[  ] ,"Pinecones/hydra-default-driver/src/main/java/com/pinecone/hydra/service/ibatis/ServicePathCacheMapper.java: [Modify Method Annotation(16), Remove Method Annotation(3), Remove Parameter Annotation(2), Move Method(2)]"
com.pinecone.hydra.service.tree.entity.GenericApplicationInstance,class,91 -> 94,c4c9f1a86de6d7080d96aedef0fc9a3c29b040fa -> 6b41fe997e5081ec7392e53c5032f0a274a82a9b,"['https://github.com/DragonKingpin/Hydra/commit/c4c9f1a86de6d7080d96aedef0fc9a3c29b040fa', 'https://github.com/DragonKingpin/Hydra/commit/6b41fe997e5081ec7392e53c5032f0a274a82a9b', 'https://github.com/DragonKingpin/Hydra/commit/e88a64f467a8e44d7f13f99d944f6440a52147a7', 'https://github.com/DragonKingpin/Hydra/commit/82abb1ffd6d9a945589e80eebc69c3da2b16a263', 'https://github.com/DragonKingpin/Hydra/commit/03b455f8cad20f2e37826f29480aee14d33c5003', 'https://github.com/DragonKingpin/Hydra/commit/aabd5a2564dffcbbc49042636f4993bb02f718bf', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff']",113,12,101,31,14.0,13.0,1.0,2.0,3.0,0.0,104.0,24.0,0.0,0.0,64.0,12.0,16.0,3.0,get[ get():2 getWideData():2 getParentGUID():2 put():2 trace():1 inherit():1 ] inherit[ get():2 getClass():1 getDeclaredFields():1 set():1 setAccessible():1 isNull():1 ] clear[ remove():3 removePath():1 removeByChildGUID():1 getNodeMetadataGUID():1 getBaseDataGUID():1 getNode():1 removeNode():1 removeByParentGUID():1 ] GenericApplicationInstance[ getServiceFamilyTreeManipulator():1 getApplicationMetaManipulator():1 getCommonDataManipulator():1 getScopeTreeManipulator():1 ] getWideData[ setName():1 setGuid():1 getCreateTime():1 getName():1 getBaseDataGUID():1 setScenario():1 setDescription():1 setPrimaryImplLang():1 getDescription():1 setLevel():1 getExtraInformation():1 getResourceType():1 getPath():1 getScenario():1 setDeploymentMethod():1 setExtraInformation():1 getNodeMetadataGUID():1 setPath():1 getDeploymentMethod():1 setCreateTime():1 setType():1 getNodeMetadata():1 getPrimaryImplLang():1 getLevel():1 getUpdateTime():1 getType():1 getParentByChildGUID():1 getApplicationMeta():1 setResourceType():1 setUpdateTime():1 getNode():1 setParentGUID():1 ] put[ put():1 ] remove[ getGuid():3 isEmpty():2 clear():2 getChildNode():1 removeInheritance():1 getParentNode():1 remove():1 ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/service/tree/entity/GenericApplicationInstance.java: [Extract Method(12), Change Variable Type(6), Rename Variable(6), Change Return Type(4), Change Parameter Type(2), Rename Parameter(2), Move And Rename Class(1), Rename Package(1), Change Attribute Type(1)]"
com.pinecone.hydra.storage.volume.entity.local.striped.TitanStripChannelBufferToFileJob,class,195 -> 196,34111aa61ca9eb5e64225e93f493dd8f3ea1916b -> 10ced0d5983ee2d19ea0e9aa433dfa59cf2e6055,"['https://github.com/DragonKingpin/Hydra/commit/b8f74984bec8ca18b7c56b8c40e30ac7aec0b392', 'https://github.com/DragonKingpin/Hydra/commit/24ad0e7f7b9f1e334f701ecd20d3cfd54898c466', 'https://github.com/DragonKingpin/Hydra/commit/327827c3fa4d2d76625da3111f01c4ffd4274e9b', 'https://github.com/DragonKingpin/Hydra/commit/58d6eaa978c00c296e846217bbf583e9256147f0', 'https://github.com/DragonKingpin/Hydra/commit/462c24dc456de0abff75f038e5f4f97efae6d0a8', 'https://github.com/DragonKingpin/Hydra/commit/bbd9e6977ebb9fdd495a6dfd7f1296bdb06859ec', 'https://github.com/DragonKingpin/Hydra/commit/34111aa61ca9eb5e64225e93f493dd8f3ea1916b', 'https://github.com/DragonKingpin/Hydra/commit/10ced0d5983ee2d19ea0e9aa433dfa59cf2e6055', 'https://github.com/DragonKingpin/Hydra/commit/2ae5df1e1aa871efafd1e9a160f400ba3b129ff1']",0,0,0,5,10.0,10.0,1.0,1.0,41.0,43.0,178.0,177.0,0.0,0.0,39.0,38.0,41.0,41.0,TitanStripChannelBufferToFileJob[  ] execute[ fill():1 wrap():1 write():1 ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/storage/volume/entity/local/striped/TitanStripChannelBufferToFileJob.java: [Change Attribute Access Modifier(14), Extract Method(12), Rename Parameter(8), Rename Method(4), Change Parameter Type(4), Add Method Annotation(3), Change Attribute Type(2)]"
com.pinecone.framework.system.prototype.Pinenut,interface,4 -> 180,eeadb0977c69e9f983a0cf30d4ee1e546c338632 -> 07f7bb646855c138ddda5c2739c3ba426944323b,"['https://github.com/DragonKingpin/Hydra/commit/eeadb0977c69e9f983a0cf30d4ee1e546c338632', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b', 'https://github.com/DragonKingpin/Hydra/commit/d703d9650b7f7b47479bf06bffe98225018ae66c']",0,0,0,15,3.0,2.0,1.0,1.0,10.0,10.0,17.0,17.0,0.0,0.0,9.0,9.0,5.0,5.0,isPrototypeOf[ equals():1 prototype():1 ] toJSONString[ toHexString():1 hashCode():1 format():1 className():1 ] prototypeName[ className():1 ] className[ getClass():1 getSimpleName():1 ] prototype[ typeid():1 ] ,"Pinecones/Pinecone/src/main/java/com/pinecone/framework/system/prototype/Pinenut.java: [Move Class(1), Split Package(1)] Pinecones/Pinecone/src/main/java/com/pinecone/framework/system/prototype/PinenutTraits.java: [Extract Method(34), Add Attribute Modifier(2), Move Class(1), Split Package(1), Remove Class Modifier(1), Add Class Modifier(1)]"
com.pinecone.hydra.service.tree.entity.GenericServiceInstance,class,91 -> 94,c4c9f1a86de6d7080d96aedef0fc9a3c29b040fa -> 6b41fe997e5081ec7392e53c5032f0a274a82a9b,"['https://github.com/DragonKingpin/Hydra/commit/c4c9f1a86de6d7080d96aedef0fc9a3c29b040fa', 'https://github.com/DragonKingpin/Hydra/commit/6b41fe997e5081ec7392e53c5032f0a274a82a9b', 'https://github.com/DragonKingpin/Hydra/commit/e88a64f467a8e44d7f13f99d944f6440a52147a7', 'https://github.com/DragonKingpin/Hydra/commit/82abb1ffd6d9a945589e80eebc69c3da2b16a263', 'https://github.com/DragonKingpin/Hydra/commit/03b455f8cad20f2e37826f29480aee14d33c5003', 'https://github.com/DragonKingpin/Hydra/commit/aabd5a2564dffcbbc49042636f4993bb02f718bf', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff']",119,17,102,31,13.0,13.0,1.0,2.0,3.0,0.0,102.0,25.0,0.0,0.0,62.0,13.0,16.0,3.0,GenericServiceInstance[ getServiceFamilyTreeManipulator():1 getServiceMetaManipulator():1 getCommonDataManipulator():1 getScopeTreeManipulator():1 ] get[ get():2 getWideData():2 getParentGUID():2 put():2 inherit():1 ] inherit[ get():2 getClass():1 getDeclaredFields():1 set():1 setAccessible():1 isNull():1 ] clear[ remove():3 removePath():1 removeByChildGUID():1 getNodeMetadataGUID():1 getBaseDataGUID():1 getNode():1 removeNode():1 removeByParentGUID():1 ] getWideData[ setName():1 setGuid():1 getCreateTime():1 getName():1 getServiceMeta():1 getBaseDataGUID():1 setScenario():1 setDescription():1 setPrimaryImplLang():1 getDescription():1 setLevel():1 trace():1 getExtraInformation():1 getResourceType():1 getPath():1 getScenario():1 setExtraInformation():1 getNodeMetadataGUID():1 setPath():1 setCreateTime():1 setType():1 getNodeMetadata():1 getPrimaryImplLang():1 getLevel():1 getUpdateTime():1 getType():1 getParentByChildGUID():1 setResourceType():1 setUpdateTime():1 getNode():1 setParentGUID():1 ] put[ put():1 ] remove[ getGuid():3 isEmpty():2 clear():2 getChildNode():1 removeInheritance():1 getParentNode():1 remove():1 ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/service/tree/entity/GenericServiceInstance.java: [Extract Method(12), Change Variable Type(6), Rename Variable(6), Change Return Type(4), Change Parameter Type(2), Rename Parameter(2), Move And Rename Class(1), Rename Package(1), Change Attribute Type(1)]"
com.pinecone.hydra.registry.operator.ArchRegistryOperator,class,199 -> 265,5915c0e98f16f344d1824e310031a261736ca444 -> a1a352765d297f3690cbbb9b3664ca6e88dbd1f6,"['https://github.com/DragonKingpin/Hydra/commit/5ef0685c2608d5e111dd434ccf59c0b255567d72', 'https://github.com/DragonKingpin/Hydra/commit/b683c964230cb6bdb30948da9b6eb0f3803c0fdd', 'https://github.com/DragonKingpin/Hydra/commit/89b20eefa1925e76df493dfb532b35fdef646af6', 'https://github.com/DragonKingpin/Hydra/commit/9d767c88349f07e774e07127a922cea986174cb7', 'https://github.com/DragonKingpin/Hydra/commit/5c986b599afbf0111230a47d7416f0d64dc4204d', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b', 'https://github.com/DragonKingpin/Hydra/commit/5915c0e98f16f344d1824e310031a261736ca444', 'https://github.com/DragonKingpin/Hydra/commit/a1a352765d297f3690cbbb9b3664ca6e88dbd1f6']",2,1,1,89,13.0,12.0,1.0,1.0,2.0,2.0,35.0,35.0,2.0,2.0,16.0,15.0,5.0,5.0,ArchRegistryOperator[ getRegistry():1 getAttributesManipulator():1 getMasterManipulator():1 getSkeletonMasterManipulator():1 ] affirmPreinsertionInitialize[ setGuid():2 now():2 getGuid():1 nextGUID72():1 getClass():1 getName():1 setUpdateTime():1 setCreateTime():1 getGuidAllocator():1 setType():1 createLocalJavaClass():1 ] getOperatorFactory[  ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/registry/operator/ArchRegistryOperator.java: [Pull Up Attribute(4), Change Parameter Type(4), Change Attribute Access Modifier(2), Pull Up Method(2), Extract Superclass(1)]"
com.pinecone.hydra.registry.RegistryJPathSelector,class,180 -> 199,07f7bb646855c138ddda5c2739c3ba426944323b -> 5915c0e98f16f344d1824e310031a261736ca444,"['https://github.com/DragonKingpin/Hydra/commit/542324d6f2f52564dd2423ab51c75f2d69e83b37', 'https://github.com/DragonKingpin/Hydra/commit/e32e89fa8db4c35eeddf80c229e07c633328004e', 'https://github.com/DragonKingpin/Hydra/commit/5ef0685c2608d5e111dd434ccf59c0b255567d72', 'https://github.com/DragonKingpin/Hydra/commit/3dac7bf879091d2c203dae686dc9420e66bd5662', 'https://github.com/DragonKingpin/Hydra/commit/b683c964230cb6bdb30948da9b6eb0f3803c0fdd', 'https://github.com/DragonKingpin/Hydra/commit/89b20eefa1925e76df493dfb532b35fdef646af6', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff', 'https://github.com/DragonKingpin/Hydra/commit/07f7bb646855c138ddda5c2739c3ba426944323b', 'https://github.com/DragonKingpin/Hydra/commit/5915c0e98f16f344d1824e310031a261736ca444']",0,0,0,120,20.0,19.0,2.0,2.0,45.0,45.0,272.0,272.0,0.0,0.0,40.0,39.0,88.0,88.0,next[ next():1 read():1 end():1 parseException():1 ] eval[ isEmpty():2 getNextToken():2 eval_entities():1 back():1 toString():1 fetchAllGuidsRootCase():1 getChildrenGuids():1 ] eval_entities[ get():2 of():2 searchDirAndLinks():1 checkPartInAllManipulators():1 ] eval_root_point[ searchDirAndLinksFirstCase():1 toString():1 ] back[  ] end[  ] RegistryJPathSelector[ markSupported():1 getMasterTrieTree():1 ] parseException[  ] getNextToken[ next():9 indexOf():3 append():3 isWhitespace():2 parseException():2 setLength():1 back():1 end():1 toString():1 isLetter():1 transferCharParse():1 ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/registry/RegistryJPathSelector.java: [Extract Method(16), Change Return Type(4), Change Parameter Type(4), Add Parameter(3), Change Attribute Type(2)]"
com.pinecone.framework.unit.ConcurrentReferenceHashMap$Segment,innerclass,188 -> 256,b07811a0da7120f47c96a2ed31e88ae0eb645db2 -> eb42a9ed2c1470b39ea729ac2ef4cf62fb06363d,"['https://github.com/DragonKingpin/Hydra/commit/eeadb0977c69e9f983a0cf30d4ee1e546c338632', 'https://github.com/DragonKingpin/Hydra/commit/b07811a0da7120f47c96a2ed31e88ae0eb645db2', 'https://github.com/DragonKingpin/Hydra/commit/eb42a9ed2c1470b39ea729ac2ef4cf62fb06363d', 'https://github.com/DragonKingpin/Hydra/commit/0ee426716d633f40b3cfca8670ba5d0fcfb3726e']",0,0,0,81,10.0,9.0,2.0,2.0,0.0,0.0,151.0,151.0,0.0,0.0,29.0,29.0,41.0,41.0,createReferenceArray[ newInstance():1 ] getSize[  ] getIndex[  ] doTask[ hasOption():4 restructureIfNecessary():2 execute():2 unlock():1 getIndex():1 get():1 lock():1 findInChain():1 ] clear[ createReferenceArray():1 unlock():1 lock():1 setReferences():1 ] findInChain[ getKey():1 getHash():1 get():1 equals():1 getNext():1 ] setReferences[ getLoadFactor():1 ] getReference[ getIndex():1 findInChain():1 restructureIfNecessary():1 ] restructureIfNecessary[ getHash():2 pollForPurge():2 get():2 add():1 createReferenceArray():1 emptySet():1 unlock():1 getIndex():1 max():1 createReference():1 getNext():1 contains():1 size():1 lock():1 setReferences():1 ] getCount[  ] Segment[ createReferenceArray():1 calculateShift():1 setReferences():1 ] ,"Pinecones/Pinecone/src/main/java/com/pinecone/framework/unit/ConcurrentReferenceHashMap.java: [Add Parameter Annotation(220), Add Method Annotation(102), Extract Method(78), Rename Variable(28), Rename Parameter(28), Add Attribute Annotation(27), Inline Method(16), Extract Variable(10), Change Parameter Type(8), Remove Parameter Modifier(8), Remove Variable Modifier(8), Change Variable Type(8), Merge Conditional(5), Add Attribute Modifier(4), Parameterize Variable(4), Replace Anonymous With Lambda(4), Localize Parameter(4), Replace Attribute With Variable(4), Change Type Declaration Kind(2), Change Attribute Type(2), Remove Attribute Modifier(2)]"
com.pinecone.hydra.service.tree.entity.ArchMetaNodeInstance,class,94 -> 97,6b41fe997e5081ec7392e53c5032f0a274a82a9b -> e88a64f467a8e44d7f13f99d944f6440a52147a7,"['https://github.com/DragonKingpin/Hydra/commit/6b41fe997e5081ec7392e53c5032f0a274a82a9b', 'https://github.com/DragonKingpin/Hydra/commit/e88a64f467a8e44d7f13f99d944f6440a52147a7', 'https://github.com/DragonKingpin/Hydra/commit/82abb1ffd6d9a945589e80eebc69c3da2b16a263', 'https://github.com/DragonKingpin/Hydra/commit/f446a08fc0324e4f8bfabd93ba6fcc2ef79ad35c', 'https://github.com/DragonKingpin/Hydra/commit/03b455f8cad20f2e37826f29480aee14d33c5003', 'https://github.com/DragonKingpin/Hydra/commit/aabd5a2564dffcbbc49042636f4993bb02f718bf', 'https://github.com/DragonKingpin/Hydra/commit/5b6ee9347ebca63cff1b2c98f659fb5e410c8749', 'https://github.com/DragonKingpin/Hydra/commit/301d10f55f881dc10bbff149503a73b6010dc6ff']",0,0,0,15,10.0,10.0,1.0,1.0,16.0,16.0,84.0,84.0,2.0,1.0,33.0,33.0,17.0,17.0,ArchMetaNodeInstance[ getServiceFamilyTreeManipulator():1 getCommonDataManipulator():1 getScopeTreeManipulator():1 ] get[ getParentGUIDs():2 get():2 getWideData():2 put():2 trace():1 inherit():1 ] inherit[ get():2 getClass():1 getDeclaredFields():1 set():1 setAccessible():1 isNull():1 ] removeDependence[ removeDependence0():1 ] getWideData[  ] removeDependence0[ remove():2 removePath():1 removeByChildGUID():1 getNodeMetadataGUID():1 getNode():1 removeNode():1 removeByParentGUID():1 ] put[ put():1 ] remove[ getGuid():3 removeDependence():2 size():1 getChildNode():1 getParentNodes():1 removeInheritance():1 isEmpty():1 remove():1 ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/service/tree/entity/ArchMetaNodeInstance.java: [Pull Up Method(10), Pull Up Attribute(10), Change Attribute Access Modifier(10), Change Method Access Modifier(4), Rename Variable(4), Change Return Type(4), Extract Superclass(1)]"
com.pinecone.hydra.system.ko.kom.MultiFolderPathSelector,class,169 -> 173,f5b756782eda50a8788bc5f46bb671861340933f -> aff234a4eb7877e3fdb8a4c514220ed30ea1ccb0,"['https://github.com/DragonKingpin/Hydra/commit/f5b756782eda50a8788bc5f46bb671861340933f', 'https://github.com/DragonKingpin/Hydra/commit/aff234a4eb7877e3fdb8a4c514220ed30ea1ccb0', 'https://github.com/DragonKingpin/Hydra/commit/5c986b599afbf0111230a47d7416f0d64dc4204d', 'https://github.com/DragonKingpin/Hydra/commit/fa8617728588c43d85debc95789acd8a3f0b7c1c']",0,0,0,69,8.0,8.0,1.0,1.0,68.0,68.0,176.0,177.0,2.0,2.0,34.0,33.0,51.0,51.0,MultiFolderPathSelector[  ] querySelectorAll[ of():1 querySelector():1 ] dfsSearch[ size():7 isEmpty():3 searchDirAndLinksFirstCase():2 get():2 isGuidMatchingPartName():2 fetchChildrenGuids():2 beforeDFSTermination():2 push():2 fetchAllGuidsRootCase():2 pop():1 dfsSearch():1 ] isGuidMatchingPartName[ searchDirAndLinks():1 isEmpty():1 checkPartInAllManipulators():1 ] fetchDirsAllGuids[ getGuidsByName():2 isRoot():1 addAll():1 of():1 removeIf():1 ] querySelector[ searchGUID():1 resolvePathParts():1 ] beforeDFSTermination[  ] checkPartInAllManipulators[ isEmpty():2 getGuidsByNameID():1 searchDirAndLinks():1 ] fetchAllGuidsRootCase[ add():1 isRoot():1 addAll():1 fetchDirsAllGuids():1 getGuidsByName():1 fetchOriginalGuidRoot():1 ] searchGUID[ searchGUID():2 resolvePath():1 dfsSearch():1 assemblePath():1 ] searchDirAndLinksFirstCase[ isEmpty():1 getGuidsByName():1 fetchOriginalGuidRoot():1 ] querySelectorJ[ querySelector():1 stringify():1 ] searchDirAndLinks[ getOriginalGuidByNodeGuid():1 getGuidsByNameID():1 of():1 isEmpty():1 ] ,"Pinecones/Hydra/src/main/java/com/pinecone/hydra/system/ko/kom/MultiFolderPathSelector.java: [Pull Up Method(12), Extract Method(12), Change Variable Type(4), Pull Up Attribute(3), Move Class(1), Extract Superclass(1)]"
com.pinecone.hydra.umc.wolfmc.UnsetUlfAsyncMsgHandleAdapter,class,230 -> 238,fa8617728588c43d85debc95789acd8a3f0b7c1c -> 32ca42d624249ad30973bdb88c906ad8cb3ab1f0,"['https://github.com/DragonKingpin/Hydra/commit/2e5dd9ae1cc5ca4804309a547b9bd4218d28a438', 'https://github.com/DragonKingpin/Hydra/commit/e6e342a33dc40a156dd594012a99fc5e4c36edb0', 'https://github.com/DragonKingpin/Hydra/commit/56b88b00fa7aafe140cbee2adbb019896a821e8e', 'https://github.com/DragonKingpin/Hydra/commit/fa8617728588c43d85debc95789acd8a3f0b7c1c', 'https://github.com/DragonKingpin/Hydra/commit/32ca42d624249ad30973bdb88c906ad8cb3ab1f0', 'https://github.com/DragonKingpin/Hydra/commit/0ee426716d633f40b3cfca8670ba5d0fcfb3726e']",0,0,0,80,11.0,11.0,1.0,1.0,0.0,21.0,30.0,26.0,0.0,0.0,8.0,4.0,8.0,8.0,onSuccessfulMsgReceived[ warn():1 console():1 getChannelID():1 getChannel():1 getSystem():1 ] onErrorMsgReceived[ warn():1 console():1 getChannelID():1 getChannel():1 getSystem():1 ] onError[ getSystem():2 warn():1 console():1 getStackTrace():1 handleLiveException():1 ] UnsetUlfAsyncMsgHandleAdapter[  ] ,Pinecones/Hydra/src/main/java/com/pinecone/hydra/umc/wolfmc/UnsetUlfAsyncMsgHandleAdapter.java: [Extract Method(16)]
